id_movie,title,year,action,adventure,animation,children's,comedy,crime,documentary,drama,fantasy,film-noir,horror,musical,mystery,romance,sci-fi,thriller,war,western,average_rating,rater_count
3250,Alive,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.40164,366
3251,Agnes of God,1985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.38043,276
3252,Scent of a Woman,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.71351,555
3253,Wayne's World,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60089,1120
3254,Wayne's World 2,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88453,433
3255,League of Their Own A,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.67971,1099
3256,Patriot Games,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.75,1052
3257,Bodyguard The,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.85942,626
3258,Death Becomes Her,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75221,339
3259,Far and Away,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.36973,403
3260,Howards End,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.72917,480
3261,Singles,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.48252,429
3262,Twin Peaks: Fire Walk with Me,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.96933,163
3263,White Men Can't Jump,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18891,667
3264,Buffy the Vampire Slayer,1992,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0918,512
3265,Hard-Boiled (Lashou shentan),1992,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.13761,327
3266,Man Bites Dog (C'est arrivé près de chez vous),1992,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.65584,154
3267,Mariachi El,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.68737,483
3268,Stop! Or My Mom Will Shoot,1992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78212,179
3269,Forever Young,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.20335,477
3270,Cutting Edge The,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.285,200
3271,Of Mice and Men,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.84756,328
3272,Bad Lieutenant,1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.20468,171
3273,Scream 3,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.7331,577
3274,Single White Female,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10731,438
3275,Boondock Saints The,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61957,92
3276,Gun Shy,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65217,46
3277,Beloved/Friend (Amigo/Amado),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1
3278,Gendernauts,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,Knockout,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,Baby The,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1
3281,Brandon Teena Story The,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.04082,49
3282,Different for Girls,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,10
3283,Minnie and Moskowitz,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46667,15
3284,They Might Be Giants,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.73333,45
3285,Beach The,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.70213,423
3286,Snow Day,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21311,122
3287,Tigger Movie The,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72868,129
3288,Cotton Mary,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4
3289,Not One Less (Yi ge dou bu neng shao),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.76923,52
3290,Soft Toilet Seats,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3291,Trois,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
3292,Big Combo The,1955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.83333,6
3293,Conceiving Ada,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.4,5
3294,Eaten Alive,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5,2
3295,Raining Stones,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,2
3296,To Sir with Love,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7931,203
3297,With Byrd at the South Pole,1930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
3298,Boiler Room,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.45932,590
3299,Hanging Up,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.29545,176
3300,Pitch Black,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.30074,542
3301,Whole Nine Yards The,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.37874,602
3302,Beautiful People,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33962,53
3303,Black Tar Heroin: The Dark End of the Street,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,6
3304,Blue Collar,1978,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.57143,56
3305,Bluebeard,1944,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2
3306,Circus The,1928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95833,24
3307,City Lights,1931,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.38745,271
3308,Flamingo Kid The,1984,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.19728,294
3309,Dog's Life A,1920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66667,24
3310,Kid The,1921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79032,62
3311,Man from Laramie The,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.78788,33
3312,McCullochs The,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3313,Class Reunion,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,20
3314,Big Trees The,1952,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25,4
3315,Happy Go Lovely,1951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
3316,Reindeer Games,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.76817,289
3317,Wonder Boys,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9496,496
3318,Deterrence,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.47917,48
3319,Judy Berlin,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.10714,28
3320,Mifune (Mifunes sidste sang),1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.51111,45
3321,Waiting Game The,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3322,3 Strikes,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,4
3323,Chain of Fools,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3324,Drowning Mona,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76316,190
3325,Next Best Thing The,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.33125,160
3326,What Planet Are You From?,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.85556,180
3327,Beyond the Mat,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.52985,134
3328,Ghost Dog: The Way of the Samurai,1999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.84395,314
3329,Year My Voice Broke The,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.81481,27
3330,Splendor in the Grass,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75926,108
3331,My Tutor,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.31429,35
3332,Legend of Lobo The,1962,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,Killing of Sister George The,1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,16
3334,Key Largo,1948,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4.08243,461
3335,Jail Bait,1954,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.66667,12
3336,It Happened Here,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
3337,I'll Never Forget What's 'is Name,1967,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,2
3338,For All Mankind,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.44444,27
3339,Cross of Iron,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.74419,43
3340,Bride of the Monster,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.80282,71
3341,Born Yesterday,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03955,177
3342,Birdy,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.8565,223
3343,And God Created Woman,1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.375,40
3344,Blood Feast,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6,20
3345,Charlie the Lonesome Cougar,1967,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13043,23
3346,Color Me Blood Red,1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8,5
3347,Never Cry Wolf,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.98113,212
3348,Night Visitor The,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3349,Perils of Pauline The,1947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,25
3350,Raisin in the Sun A,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.97203,143
3351,Two Thousand Maniacs!,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.26667,15
3352,Brown's Requiem,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.66667,3
3353,Closer You Get The,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2
3354,Mission to Mars,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.59521,793
3355,Ninth Gate The,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.87584,298
3356,Condo Painting,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,East-West (Est-ouest),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.76699,103
3358,Defending Your Life,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.68161,446
3359,Breaking Away,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.08077,520
3360,Hoosiers,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.91864,590
3361,Bull Durham,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83744,1095
3362,Dog Day Afternoon,1975,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.96993,765
3363,American Graffiti,1973,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.02626,990
3364,Asphalt Jungle The,1950,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.92715,151
3365,Searchers The,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.08571,245
3366,Where Eagles Dare,1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.81132,265
3367,Devil's Brigade The,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.37209,43
3368,Big Country The,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.65079,63
3369,Any Number Can Win (Mélodie en sous-sol ),1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,Betrayed,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.43023,86
3371,Bound for Glory,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.70833,48
3372,Bridge at Remagen The,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.55357,56
3373,Buck and the Preacher,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.66667,3
3374,Daughters of the Dust,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6,15
3375,Destination Moon,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.33846,65
3376,Fantastic Night The (La Nuit Fantastique),1949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3377,Hangmen Also Die,1943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5,2
3378,Ogre The (Der Unhold),1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25,4
3379,On the Beach,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.94737,95
3380,Railroaded!,1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
3381,Slaves to the Underground,1997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,2
3382,Song of Freedom,1936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1
3383,Big Fella,1937,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3384,Taking of Pelham One Two Three The,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80072,276
3385,Volunteers,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55319,141
3386,JFK,1991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.75529,756
3387,Who's Harry Crumb?,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72254,173
3388,Harry and the Hendersons,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71812,298
3389,Let's Get Harry,1986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71053,38
3390,Shanghai Surprise,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66667,33
3391,Who's That Girl?,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28125,96
3392,She-Devil,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93631,157
3393,Date with an Angel,1987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.13725,51
3394,Blind Date,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.67143,210
3395,Nadine,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83636,55
3396,Muppet Movie The,1979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85618,744
3397,Great Muppet Caper The,1981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73743,358
3398,Muppets Take Manhattan The,1984,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5044,341
3399,Sesame Street Presents Follow That Bird,1985,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12644,87
3400,We're Back! A Dinosaur's Story,1993,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51724,29
3401,Baby... Secret of the Lost Legend,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.10619,113
3402,Turtle Diary,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.34783,23
3403,Raise the Titanic,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.78125,32
3404,Titanic,1953,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.45205,219
3405,Night to Remember A,1958,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.875,144
3406,Captain Horatio Hornblower,1951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.75238,105
3407,Carriers Are Waiting The (Les Convoyeurs Attendent),1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.66667,3
3408,Erin Brockovich,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.86388,1315
3409,Final Destination,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.27233,459
3410,Soft Fruit,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.33333,9
3411,Babymother,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3412,Bear The,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37143,175
3413,Impact,1949,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5,2
3414,Love Is a Many-Splendored Thing,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.26,50
3415,Mirror The (Zerkalo),1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.82609,23
3416,Trial The (Le Procès),1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.94118,51
3417,Crimson Pirate The,1952,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.58904,73
3418,Thelma & Louise,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.68031,1417
3419,Something for Everyone,1970,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.15385,13
3420,...And Justice for All,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.71357,199
3421,Animal House,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05302,1207
3422,She's Gotta Have It,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4,210
3423,School Daze,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.91892,74
3424,Do the Right Thing,1989,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88092,781
3425,Mo' Better Blues,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.29114,79
3426,Jungle Fever,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.19535,215
3427,Coogan's Bluff,1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.33784,74
3428,Champ The,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.94915,59
3429,Creature Comforts,1990,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33577,274
3430,Death Wish,1974,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.34091,220
3431,Death Wish II,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.67059,85
3432,Death Wish 3,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.26389,72
3433,Death Wish 4: The Crackdown,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.14583,48
3434,Death Wish V: The Face of Death,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.26316,38
3435,Double Indemnity,1944,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.41561,551
3436,Dying Young,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.78906,128
3437,Cool as Ice,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12
3438,Teenage Mutant Ninja Turtles,1990,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6779,534
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.12749,251
3440,Teenage Mutant Ninja Turtles III,1993,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.92021,188
3441,Red Dawn,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.27579,475
3442,Band of the Hand,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30769,39
3443,Born American,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.8,5
3444,Bloodsport,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22523,222
3445,Eyes of Laura Mars,1978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.19424,139
3446,Funny Bones,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41026,39
3447,Good Earth The,1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.72222,72
3448,Good Morning Vietnam,1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.73383,1082
3449,Good Mother The,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.97059,34
3450,Grumpy Old Men,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41533,809
3451,Guess Who's Coming to Dinner,1967,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.92,350
3452,Romeo Must Die,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.14199,331
3453,Here on Earth,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.48315,89
3454,Whatever It Takes,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.69767,43
3455,Buddy Boy,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3456,Color of Paradise The (Rang-e Khoda),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.93846,65
3457,Waking the Dead,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99291,141
3458,Blood and Sand (Sangre y Arena),1989,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1
3459,Gothic,1986,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.77419,62
3460,Hillbillys in a Haunted House,1967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3461,Lord of the Flies,1963,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.66572,353
3462,Modern Times,1936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23607,305
3463,Last Resort,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,10
3464,Solar Crisis,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.45,20
3465,That's Life!,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.77778,18
3466,Heart and Souls,1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.54795,219
3467,Hud,1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.02151,279
3468,Hustler The,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.24,450
3469,Inherit the Wind,1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.27985,268
3470,Dersu Uzala,1974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.32609,92
3471,Close Encounters of the Third Kind,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.01447,1451
3472,Horror Hotel (a.k.a. The City of the Dead),1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.75,4
3473,Jonah Who Will Be 25 in the Year 2000,1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41667,24
3474,Retroactive,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.1875,16
3475,Place in the Sun A,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.96269,134
3476,Jacob's Ladder,1990,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.57871,667
3477,Empire Records,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.04428,271
3478,Bamba La,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.33083,266
3479,Ladyhawke,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.67343,542
3480,Lucas,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.62581,155
3481,High Fidelity,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92862,1373
3482,Price of Glory,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
3483,Road to El Dorado The,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0119,168
3484,Skulls The,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.72848,302
3485,Autopsy (Macchie Solari),1975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,2
3486,Devil Girl From Mars,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1,10
3487,Dorado El,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.72059,68
3488,Hideous Sun Demon The,1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,22
3489,Hook,1991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.01801,722
